cv_id,job_id,cv_level,cv_category,job_title,job_category,pool_methods,method_ranks,relevance_median_4model,relevance_mean_4model,relevance_median_no_cohere,relevance_mean_no_cohere,is_relevant_median_4model_ge5,is_relevant_median_no_cohere_ge5,range_relevance_4model,range_relevance_no_cohere,range_experience_4model,range_experience_no_cohere
bds_L3,60f70922dd2b896727a55c6c98eef8ce,L3,Bất động sản,Giám Đốc Phát Triển Dự Án Bất Động Sản,Bất động sản,E2|E3,"{""E2"": 6, ""E3"": 9}",5.0,4.75,5.0,4.6667,True,True,3.0,3.0,3.0,3.0
bds_L3,c196d43314af0340359c4d8d9d15dbb1,L3,Bất động sản,Chuyên Viên Quản Lý Thiết Kế Quy Hoạch,Bất động sản,E1,"{""E1"": 6}",2.0,2.5,2.0,2.6667,False,False,2.0,2.0,3.0,2.0
bds_L3,325c52f237e10d0d007b6066a766897d,L3,Bất động sản,Nhân Viên Admin,Bất động sản,E3t,"{""E3t"": 7}",4.5,4.5,4.0,4.3333,False,False,1.0,1.0,4.0,3.0
bds_L3,6598dd7de67b79a37cfb1fda152fdc8b,L3,Bất động sản,Chuyên Viên Dịch Vụ Khách Hàng,Bất động sản,E1|E3,"{""E1"": 8, ""E3"": 7}",4.0,4.25,4.0,4.3333,False,False,3.0,3.0,2.0,1.0
bds_L3,9709af8ff8e3462b769c71dcc9cde317,L3,Bất động sản,Chuyên Viên Kinh Doanh,Bất động sản,E2|E2t|E3t,"{""E2"": 10, ""E2t"": 7, ""E3t"": 8}",8.0,8.0,8.0,8.0,True,True,2.0,2.0,1.0,0.0
bds_L3,997e0cf32c912fc23d3e42ba162b31a8,L3,Bất động sản,Giám Đốc Kinh Doanh Bất Động Sản,Bất động sản,E2,"{""E2"": 7}",7.0,6.75,7.0,6.6667,True,True,1.0,1.0,2.0,2.0
bds_L3,1743a2dcca98410d0a7aaaf56dddb865,L3,Bất động sản,Nhân Viên Kinh Doanh Sale Môi Giới Bất Động Sản,Bất động sản,E2|E2t,"{""E2"": 8, ""E2t"": 9}",6.5,6.75,6.0,6.3333,True,True,2.0,1.0,7.0,1.0
bds_L3,051bc099fc1fd4d8e8051ad3f85f724a,L3,Bất động sản,Trợ Lý Tổng Giám Đốc - (Tuyển Nữ),Bất động sản,E1,"{""E1"": 9}",5.5,5.5,6.0,5.6667,True,True,3.0,3.0,2.0,0.0
bds_L3,e43ade755d9156bda5212d5e23303442,L3,Bất động sản,Nhân Viên Kinh Doanh/Sales Bất Động Sản/ Nhân Viên Tư Vấn BĐS - Thu Nhập Trên 50 Triệu (Tự Do Thời Gian) - Nguồn Nhà/Nguồn Khách Có Sẵn,Bất động sản,E2,"{""E2"": 9}",8.0,8.0,8.0,8.0,True,True,2.0,2.0,4.0,4.0
bds_L3,165c8c535cd295ac48e366a93b862e80,L3,Bất động sản,Trưởng Bộ Phận Pháp Lý Dự Án,Bất động sản,E1,"{""E1"": 10}",4.0,4.25,4.0,4.6667,False,False,3.0,2.0,4.0,2.0
bds_L3,580b0df34954e5d343727d450686f91f,L3,Bất động sản,Nhân Viên Kinh Doanh Bất Động Sản,Bất động sản,E3,"{""E3"": 10}",7.0,6.75,7.0,6.3333,True,True,3.0,2.0,6.0,1.0
bds_L3b,60f70922dd2b896727a55c6c98eef8ce,L3b,Bất động sản,Giám Đốc Phát Triển Dự Án Bất Động Sản,Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 1, ""E3"": 1, ""E2t"": 3, ""E3t"": 3}",6.0,6.25,5.0,6.0,True,True,3.0,3.0,4.0,4.0
bds_L3b,fcffde807494f54c3d9b271c1223998b,L3b,Bất động sản,Chuyên Viên Phát Triển Dự Án,Bất động sản,E1|E2t|E3t,"{""E1"": 1, ""E2t"": 1, ""E3t"": 1}",5.0,4.75,5.0,4.6667,True,True,3.0,3.0,4.0,3.0
bds_L3b,24470b97617841c1f85862f4c04ce539,L3b,Bất động sản,Trưởng Phòng Kinh Doanh Bất Động Sản,Bất động sản,E2|E3|E2t|E3t,"{""E2"": 7, ""E3"": 6, ""E2t"": 2, ""E3t"": 2}",8.0,7.5,8.0,7.3333,True,True,2.0,2.0,4.0,2.0
bds_L3b,4cf2d132dff97d8828c0a05df47cc8a6,L3b,Bất động sản,Chuyên Viên Phát Triển Dự Án,Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 2, ""E3"": 2, ""E2t"": 4, ""E3t"": 4}",6.5,6.5,6.0,6.3333,True,True,1.0,1.0,3.0,2.0
bds_L3b,94f52ded04546246f02f55d4a6ab0b47,L3b,Bất động sản,Chuyên Viên Cao Cấp Quản Trị Giao Dịch,Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 4, ""E3"": 5, ""E2t"": 6, ""E3t"": 5}",7.0,6.75,7.0,6.6667,True,True,3.0,3.0,3.0,3.0
bds_L3b,d84f99da14917ae44ba5094c7b756728,L3b,Bất động sản,Giám Đốc Phát Triển Dự Án (Mảng Bất Động Sản),Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 9, ""E2"": 3, ""E3"": 3, ""E2t"": 5, ""E3t"": 6}",7.0,7.0,7.0,7.0,True,True,2.0,2.0,2.0,2.0
bds_L3b,148e6c3719902859048b7c7284cba29d,L3b,Bất động sản,Thủ Tục Và Chăm Sóc Khách Hàng,Bất động sản,E1|E3|E2t|E3t,"{""E1"": 6, ""E3"": 4, ""E2t"": 10, ""E3t"": 8}",5.0,4.75,5.0,4.6667,True,True,1.0,1.0,2.0,1.0
bds_L3b,1bb0b12dd4d943c2075e123d11c3e361,L3b,Bất động sản,Trợ Lý Dự Án/Quản Lý Dự Án Lương Cứng Từ 10 - 15 Triệu + Hoa Hồng (Thu Nhập Không Giới Hạn) Tại Hà Nội Đi Làm Ngay,Bất động sản,E1|E2t|E3t,"{""E1"": 4, ""E2t"": 7, ""E3t"": 9}",7.0,7.25,7.0,7.0,True,True,1.0,0.0,2.0,0.0
bds_L3b,0bb8ab28df19b875a2a25afb7f5093ab,L3b,Bất động sản,Giám Đốc Dự Án Ngành Xây Dựng,Bất động sản,E2,"{""E2"": 5}",6.0,5.5,5.0,5.0,True,True,4.0,4.0,5.0,3.0
bds_L3b,c2178cf0680ac8d56ddbf7443d92055a,L3b,Bất động sản,Giám Đốc Dự Án,Bất động sản,E2|E3,"{""E2"": 6, ""E3"": 7}",5.0,4.5,4.0,4.0,True,False,4.0,4.0,3.0,3.0
bds_L3b,6598dd7de67b79a37cfb1fda152fdc8b,L3b,Bất động sản,Chuyên Viên Dịch Vụ Khách Hàng,Bất động sản,E1,"{""E1"": 7}",4.0,4.5,4.0,4.6667,False,False,2.0,2.0,3.0,3.0
bds_L3b,9709af8ff8e3462b769c71dcc9cde317,L3b,Bất động sản,Chuyên Viên Kinh Doanh,Bất động sản,E2t|E3t,"{""E2t"": 8, ""E3t"": 7}",8.0,7.75,8.0,7.6667,True,True,1.0,1.0,3.0,2.0
bds_L3b,08e12f696157c6da3f6bb10d82c722ad,L3b,Bất động sản,Giám Đốc Dự Án Bất Động Sản - 3 Năm Kinh Nghiệm - Thu Nhập 20 - 200 Triệu - Tại Hà Nội,Bất động sản,E1,"{""E1"": 8}",8.0,7.75,8.0,7.6667,True,True,1.0,1.0,3.0,3.0
bds_L3b,4105d26f220deb76f1d6c90316036b12,L3b,Bất động sản,Giám Đốc Kinh Doanh Mảng Bất Động Sản Công Nghiệp,Bất động sản,E2,"{""E2"": 8}",7.0,7.0,7.0,7.0,True,True,2.0,2.0,2.0,2.0
bds_L3b,aec1332725743a27f3ad83206c147a7c,L3b,Bất động sản,Chuyên Viên/Cộng Tác Viên Kinh Doanh,Bất động sản,E2|E3,"{""E2"": 10, ""E3"": 8}",8.0,8.0,8.0,8.0,True,True,2.0,2.0,3.0,3.0
bds_L3b,2fd949bbe71fca29d40aafc6ed090946,L3b,Bất động sản,Chuyên Viên Phát Triển Dự Án,Bất động sản,E2|E3,"{""E2"": 9, ""E3"": 9}",8.0,7.5,8.0,7.3333,True,True,2.0,2.0,2.0,2.0
bds_L3b,997e0cf32c912fc23d3e42ba162b31a8,L3b,Bất động sản,Giám Đốc Kinh Doanh Bất Động Sản,Bất động sản,E2t,"{""E2t"": 9}",8.0,7.5,8.0,7.3333,True,True,2.0,2.0,4.0,3.0
bds_L3b,051bc099fc1fd4d8e8051ad3f85f724a,L3b,Bất động sản,Trợ Lý Tổng Giám Đốc - (Tuyển Nữ),Bất động sản,E1,"{""E1"": 10}",6.5,6.0,7.0,6.0,True,True,5.0,5.0,3.0,3.0
bds_L3b,9ffbdf538230596381367c97689f8c9c,L3b,Bất động sản,Nhân Viên Kinh Doanh/Sales BĐS/Tư Vấn Bán Hàng - Phỏng Vấn Nhân Việc Ngay (Chế Độ Hấp Dẫn),Bất động sản,E3|E3t,"{""E3"": 10, ""E3t"": 10}",8.0,7.5,8.0,7.3333,True,True,2.0,2.0,7.0,7.0
bds_L4,60f70922dd2b896727a55c6c98eef8ce,L4,Bất động sản,Giám Đốc Phát Triển Dự Án Bất Động Sản,Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 1, ""E3"": 1, ""E2t"": 3, ""E3t"": 3}",7.0,7.0,7.0,7.0,True,True,2.0,2.0,2.0,2.0
bds_L4,fcffde807494f54c3d9b271c1223998b,L4,Bất động sản,Chuyên Viên Phát Triển Dự Án,Bất động sản,E1|E2t|E3t,"{""E1"": 1, ""E2t"": 1, ""E3t"": 1}",6.0,5.5,6.0,5.3333,True,True,4.0,4.0,3.0,3.0
bds_L4,24470b97617841c1f85862f4c04ce539,L4,Bất động sản,Trưởng Phòng Kinh Doanh Bất Động Sản,Bất động sản,E2t|E3t,"{""E2t"": 2, ""E3t"": 2}",7.0,7.25,7.0,7.3333,True,True,1.0,1.0,3.0,1.0
bds_L4,4cf2d132dff97d8828c0a05df47cc8a6,L4,Bất động sản,Chuyên Viên Phát Triển Dự Án,Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 3, ""E3"": 2, ""E2t"": 7, ""E3t"": 6}",8.0,7.75,8.0,7.6667,True,True,1.0,1.0,2.0,2.0
bds_L4,94f52ded04546246f02f55d4a6ab0b47,L4,Bất động sản,Chuyên Viên Cao Cấp Quản Trị Giao Dịch,Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 4, ""E3"": 5, ""E2t"": 4, ""E3t"": 4}",7.5,7.25,8.0,7.3333,True,True,4.0,4.0,2.0,1.0
bds_L4,d84f99da14917ae44ba5094c7b756728,L4,Bất động sản,Giám Đốc Phát Triển Dự Án (Mảng Bất Động Sản),Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 7, ""E2"": 2, ""E3"": 3, ""E2t"": 8, ""E3t"": 8}",7.5,7.5,7.0,7.3333,True,True,1.0,1.0,1.0,1.0
bds_L4,1bb0b12dd4d943c2075e123d11c3e361,L4,Bất động sản,Trợ Lý Dự Án/Quản Lý Dự Án Lương Cứng Từ 10 - 15 Triệu + Hoa Hồng (Thu Nhập Không Giới Hạn) Tại Hà Nội Đi Làm Ngay,Bất động sản,E1|E2t|E3t,"{""E1"": 3, ""E2t"": 6, ""E3t"": 7}",6.5,6.75,6.0,6.6667,True,True,2.0,2.0,3.0,3.0
bds_L4,aec1332725743a27f3ad83206c147a7c,L4,Bất động sản,Chuyên Viên/Cộng Tác Viên Kinh Doanh,Bất động sản,E2|E3|E3t,"{""E2"": 5, ""E3"": 4, ""E3t"": 5}",7.5,7.5,7.0,7.3333,True,True,1.0,1.0,2.0,2.0
bds_L4,9709af8ff8e3462b769c71dcc9cde317,L4,Bất động sản,Chuyên Viên Kinh Doanh,Bất động sản,E2t|E3t,"{""E2t"": 5, ""E3t"": 10}",7.0,6.75,6.0,6.3333,True,True,3.0,3.0,3.0,2.0
bds_L4,08e12f696157c6da3f6bb10d82c722ad,L4,Bất động sản,Giám Đốc Dự Án Bất Động Sản - 3 Năm Kinh Nghiệm - Thu Nhập 20 - 200 Triệu - Tại Hà Nội,Bất động sản,E1,"{""E1"": 6}",8.0,8.0,8.0,8.0,True,True,0.0,0.0,3.0,1.0
bds_L4,0bb8ab28df19b875a2a25afb7f5093ab,L4,Bất động sản,Giám Đốc Dự Án Ngành Xây Dựng,Bất động sản,E1|E2|E3,"{""E1"": 9, ""E2"": 6, ""E3"": 8}",7.0,6.5,7.0,6.3333,True,True,4.0,4.0,2.0,2.0
bds_L4,9ffbdf538230596381367c97689f8c9c,L4,Bất động sản,Nhân Viên Kinh Doanh/Sales BĐS/Tư Vấn Bán Hàng - Phỏng Vấn Nhân Việc Ngay (Chế Độ Hấp Dẫn),Bất động sản,E2|E3|E2t|E3t,"{""E2"": 7, ""E3"": 6, ""E2t"": 10, ""E3t"": 9}",7.5,7.25,7.0,7.0,True,True,2.0,2.0,6.0,6.0
bds_L4,c2178cf0680ac8d56ddbf7443d92055a,L4,Bất động sản,Giám Đốc Dự Án,Bất động sản,E2|E3,"{""E2"": 8, ""E3"": 7}",5.0,5.25,5.0,5.3333,True,True,5.0,5.0,5.0,5.0
bds_L4,f4c2423944f7c3eccae86bdbd4a23b76,L4,Bất động sản,Phó Giám Đốc Pháp Lý Dự Án - Kinh Nghiệm Từ 5 Năm - Cần Thơ,Bất động sản,E1,"{""E1"": 8}",5.5,5.75,4.0,5.3333,True,False,4.0,4.0,4.0,3.0
bds_L4,95a12522957e475a5e8da47d91124691,L4,Bất động sản,Giám Đốc Phát Triển Dự Án Proptech,Bất động sản,E3,"{""E3"": 9}",7.5,7.25,8.0,7.3333,True,True,2.0,2.0,2.0,2.0
bds_L4,997e0cf32c912fc23d3e42ba162b31a8,L4,Bất động sản,Giám Đốc Kinh Doanh Bất Động Sản,Bất động sản,E2|E2t,"{""E2"": 9, ""E2t"": 9}",8.0,8.25,8.0,8.3333,True,True,1.0,1.0,1.0,1.0
bds_L4,2fd949bbe71fca29d40aafc6ed090946,L4,Bất động sản,Chuyên Viên Phát Triển Dự Án,Bất động sản,E3,"{""E3"": 10}",8.0,7.5,8.0,7.3333,True,True,2.0,2.0,3.0,3.0
bds_L4,4105d26f220deb76f1d6c90316036b12,L4,Bất động sản,Giám Đốc Kinh Doanh Mảng Bất Động Sản Công Nghiệp,Bất động sản,E2,"{""E2"": 10}",8.0,7.5,8.0,7.3333,True,True,2.0,2.0,2.0,2.0
bds_L4,c196d43314af0340359c4d8d9d15dbb1,L4,Bất động sản,Chuyên Viên Quản Lý Thiết Kế Quy Hoạch,Bất động sản,E1,"{""E1"": 10}",3.5,3.5,4.0,4.0,False,False,3.0,2.0,4.0,3.0
bds_L4b,4cf2d132dff97d8828c0a05df47cc8a6,L4b,Bất động sản,Chuyên Viên Phát Triển Dự Án,Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 1, ""E3"": 1, ""E2t"": 3, ""E3t"": 3}",7.5,7.5,7.0,7.3333,True,True,1.0,1.0,1.0,1.0
bds_L4b,60f70922dd2b896727a55c6c98eef8ce,L4b,Bất động sản,Giám Đốc Phát Triển Dự Án Bất Động Sản,Bất động sản,E2|E3|E2t|E3t,"{""E2"": 2, ""E3"": 2, ""E2t"": 4, ""E3t"": 1}",8.0,8.0,8.0,8.0,True,True,0.0,0.0,2.0,1.0
bds_L4b,fcffde807494f54c3d9b271c1223998b,L4b,Bất động sản,Chuyên Viên Phát Triển Dự Án,Bất động sản,E1|E2t|E3t,"{""E1"": 1, ""E2t"": 1, ""E3t"": 2}",5.0,5.0,5.0,5.0,True,True,4.0,4.0,3.0,3.0
bds_L4b,1bb0b12dd4d943c2075e123d11c3e361,L4b,Bất động sản,Trợ Lý Dự Án/Quản Lý Dự Án Lương Cứng Từ 10 - 15 Triệu + Hoa Hồng (Thu Nhập Không Giới Hạn) Tại Hà Nội Đi Làm Ngay,Bất động sản,E1|E2t|E3t,"{""E1"": 2, ""E2t"": 5, ""E3t"": 4}",6.0,6.0,6.0,5.6667,True,True,2.0,1.0,4.0,2.0
bds_L4b,24470b97617841c1f85862f4c04ce539,L4b,Bất động sản,Trưởng Phòng Kinh Doanh Bất Động Sản,Bất động sản,E2|E3|E2t|E3t,"{""E2"": 8, ""E3"": 9, ""E2t"": 2, ""E3t"": 5}",7.5,7.25,8.0,7.3333,True,True,2.0,2.0,4.0,2.0
bds_L4b,d84f99da14917ae44ba5094c7b756728,L4b,Bất động sản,Giám Đốc Phát Triển Dự Án (Mảng Bất Động Sản),Bất động sản,E2|E3|E2t|E3t,"{""E2"": 3, ""E3"": 3, ""E2t"": 6, ""E3t"": 6}",8.0,7.75,8.0,7.6667,True,True,1.0,1.0,2.0,1.0
bds_L4b,148e6c3719902859048b7c7284cba29d,L4b,Bất động sản,Thủ Tục Và Chăm Sóc Khách Hàng,Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 5, ""E3"": 4, ""E2t"": 9, ""E3t"": 8}",4.5,4.25,4.0,4.0,False,False,2.0,2.0,2.0,2.0
bds_L4b,94f52ded04546246f02f55d4a6ab0b47,L4b,Bất động sản,Chuyên Viên Cao Cấp Quản Trị Giao Dịch,Bất động sản,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 4, ""E3"": 6, ""E2t"": 7, ""E3t"": 7}",7.5,7.25,8.0,7.3333,True,True,2.0,2.0,2.0,0.0
bds_L4b,c2178cf0680ac8d56ddbf7443d92055a,L4b,Bất động sản,Giám Đốc Dự Án,Bất động sản,E2|E3|E3t,"{""E2"": 9, ""E3"": 5, ""E3t"": 10}",5.5,5.5,5.0,5.3333,True,True,5.0,5.0,3.0,3.0
bds_L4b,2fd949bbe71fca29d40aafc6ed090946,L4b,Bất động sản,Chuyên Viên Phát Triển Dự Án,Bất động sản,E1|E2,"{""E1"": 10, ""E2"": 6}",7.5,7.25,7.0,7.0,True,True,2.0,2.0,5.0,2.0
bds_L4b,6598dd7de67b79a37cfb1fda152fdc8b,L4b,Bất động sản,Chuyên Viên Dịch Vụ Khách Hàng,Bất động sản,E1,"{""E1"": 6}",5.0,4.75,5.0,4.6667,True,True,1.0,1.0,3.0,3.0
bds_L4b,051bc099fc1fd4d8e8051ad3f85f724a,L4b,Bất động sản,Trợ Lý Tổng Giám Đốc - (Tuyển Nữ),Bất động sản,E1,"{""E1"": 7}",7.0,6.25,7.0,6.0,True,True,3.0,3.0,2.0,1.0
bds_L4b,0bb8ab28df19b875a2a25afb7f5093ab,L4b,Bất động sản,Giám Đốc Dự Án Ngành Xây Dựng,Bất động sản,E2|E3,"{""E2"": 7, ""E3"": 7}",7.0,6.5,7.0,6.3333,True,True,4.0,4.0,3.0,3.0
bds_L4b,95a12522957e475a5e8da47d91124691,L4b,Bất động sản,Giám Đốc Phát Triển Dự Án Proptech,Bất động sản,E3,"{""E3"": 8}",8.0,7.75,8.0,7.6667,True,True,1.0,1.0,2.0,1.0
bds_L4b,9709af8ff8e3462b769c71dcc9cde317,L4b,Bất động sản,Chuyên Viên Kinh Doanh,Bất động sản,E2|E3|E2t|E3t,"{""E2"": 10, ""E3"": 10, ""E2t"": 8, ""E3t"": 9}",8.0,7.5,8.0,7.3333,True,True,2.0,2.0,5.0,1.0
bds_L4b,f4c2423944f7c3eccae86bdbd4a23b76,L4b,Bất động sản,Phó Giám Đốc Pháp Lý Dự Án - Kinh Nghiệm Từ 5 Năm - Cần Thơ,Bất động sản,E1,"{""E1"": 8}",6.0,6.0,5.0,5.6667,True,True,4.0,4.0,4.0,4.0
bds_L4b,c196d43314af0340359c4d8d9d15dbb1,L4b,Bất động sản,Chuyên Viên Quản Lý Thiết Kế Quy Hoạch,Bất động sản,E1,"{""E1"": 9}",3.0,3.25,3.0,3.3333,False,False,3.0,3.0,3.0,3.0
bds_L4b,580b0df34954e5d343727d450686f91f,L4b,Bất động sản,Nhân Viên Kinh Doanh Bất Động Sản,Bất động sản,E2t,"{""E2t"": 10}",6.5,6.0,6.0,5.3333,True,True,5.0,4.0,6.0,2.0
bds_P,0541a36f20ae3bb34d5611611cdf2575,P,Bất động sản,Trưởng Nhóm Marketing,Marketing,E1|E2|E2t,"{""E1"": 7, ""E2"": 1, ""E2t"": 7}",2.0,2.0,2.0,2.0,False,False,0.0,0.0,2.0,1.0
bds_P,7222c009019dbf5438a77e38fdcb9770,P,Bất động sản,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 1, ""E2"": 4, ""E3"": 3, ""E2t"": 1, ""E3t"": 1}",3.5,3.25,3.0,3.0,False,False,2.0,2.0,4.0,4.0
bds_P,b838f240ce7695573dbee4b4a0f6d2b2,P,Bất động sản,Java Developer (Senior) - Phần Mềm,IT,E2|E3|E3t,"{""E2"": 3, ""E3"": 1, ""E3t"": 2}",5.0,5.0,5.0,5.0,True,True,2.0,2.0,1.0,1.0
bds_P,051bc099fc1fd4d8e8051ad3f85f724a,P,Bất động sản,Trợ Lý Tổng Giám Đốc - (Tuyển Nữ),Bất động sản,E1|E2,"{""E1"": 6, ""E2"": 2}",2.5,3.0,2.0,3.0,False,False,3.0,3.0,2.0,2.0
bds_P,393569e29b4b58bc0f81851017ed3cd8,P,Bất động sản,"CHUYÊN VIÊN TƯ VẤN TÀI CHÍNH -SHINHAN BANK ( Pico Plaza, Phường Bảy Hiền)",Ngân hàng,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 6, ""E3"": 4, ""E2t"": 3, ""E3t"": 3}",3.0,3.25,2.0,3.0,False,False,3.0,3.0,7.0,6.0
bds_P,91ff03c6506f69d4d824039f1d1c2e9f,P,Bất động sản,Web Frontend Team Leader,IT,E2|E2t,"{""E2"": 5, ""E2t"": 2}",4.0,4.25,4.0,4.3333,False,False,3.0,3.0,3.0,2.0
bds_P,d2e063b11be6aa2abcb27bc4353f9e81,P,Bất động sản,Nhân Viên Admin Tuyển Sinh (Thu Nhập Từ 15M Trở Lên),Hành chính nhân sự,E3,"{""E3"": 2}",3.0,3.25,3.0,3.3333,False,False,3.0,3.0,2.0,2.0
bds_P,fadbf9fddd686b0aba832143a92a3355,P,Bất động sản,Nhân Viên Chăm Sóc Khách Hàng,Chăm sóc khách hàng,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 8, ""E3"": 6, ""E2t"": 5, ""E3t"": 5}",3.5,3.5,2.0,3.0,False,False,3.0,3.0,4.0,4.0
bds_P,8fde593eb96f322bd444a2af0574f40c,P,Bất động sản,Kỹ Sư Phát Triển Phần Mềm (Java Developer) - VTS,IT,E3|E3t,"{""E3"": 5, ""E3t"": 4}",6.0,6.0,6.0,6.0,True,True,0.0,0.0,3.0,3.0
bds_P,eadb10f792afb06bf250cdce60363583,P,Bất động sản,"Giám Sát Tuyển Sinh - Quản Lý Lớp Học - Sales Supervisor (Quảng Ngãi, Đà Nẵng, Long An) - Có Kinh Nghiệm Quản Lý Đội Nhóm",Telesales,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 10, ""E3"": 8, ""E2t"": 8, ""E3t"": 7}",3.5,3.5,3.0,3.3333,False,False,3.0,3.0,4.0,4.0
bds_P,f16690d387dede7dad20743492e4eccf,P,Bất động sản,Developer,IT,E2|E2t,"{""E2"": 7, ""E2t"": 4}",6.0,5.5,6.0,5.3333,True,True,4.0,4.0,2.0,2.0
bds_P,2a2d604426767b782a443a4987a42188,P,Bất động sản,Trade Marketing Manager,Marketing,E1|E3|E2t|E3t,"{""E1"": 5, ""E3"": 10, ""E2t"": 10, ""E3t"": 9}",2.0,2.0,2.0,1.6667,False,False,2.0,1.0,1.0,1.0
bds_P,bd8c77558d57276d2d01507420f7c3ec,P,Bất động sản,Java Developer 3 Năm Kinh Nghiệm Onsite Bank,Ngân hàng,E3|E3t,"{""E3"": 7, ""E3t"": 6}",4.0,4.0,4.0,4.0,False,False,0.0,0.0,2.0,2.0
bds_P,e92fe0f25fadb955d7462df748dbfb0b,P,Bất động sản,Trưởng Nhóm Thiết Kế/Graphic Designer,Thiết kế đồ họa,E2|E2t,"{""E2"": 9, ""E2t"": 6}",2.0,1.75,2.0,1.6667,False,False,1.0,1.0,1.0,1.0
bds_P,3a1cb946e9e411285690e2b339f16812,P,Bất động sản,"Quản Lý Phòng Hành Chính Tổng Hợp (Lương Thoả Thuận Cao, Đãi Ngộ Tốt) - Làm Việc Tại Bà Rịa - Vũng Tàu (Cũ)",Hành chính nhân sự,E1,"{""E1"": 8}",2.0,2.0,2.0,2.0,False,False,2.0,2.0,3.0,1.0
bds_P,acc72608a2765fac252968fb0c98db18,P,Bất động sản,Project Manager,IT,E3|E3t,"{""E3"": 9, ""E3t"": 8}",5.0,5.25,5.0,5.3333,True,True,1.0,1.0,2.0,1.0
bds_P,164ef62aece4552279181e21216fb2b3,P,Bất động sản,AI Engineer / Vision AI Công Ty IT Hàn Quốc,IT,E2t,"{""E2t"": 9}",3.0,3.25,3.0,3.3333,False,False,1.0,1.0,1.0,1.0
bds_P,6497640d84f884af4be2713ce07c5ac8,P,Bất động sản,Nhân Viên Kinh Doanh Bán Nhà Phố/Sales Bất Động Sản/Nhân Viên Tư Vấn BĐS - Thu Nhập Trên 39 Triệu (Tự Do Thời Gian - Chủ Động Chọn Địa Điểm Làm Việc Phù Hợp - Không Yêu Cầu Kinh Nghiệm - Được Đào Tạo Từ Đầu) Nguồn Nhà/Nguồn Khách Có Sẵn,Giáo dục,E1,"{""E1"": 9}",3.0,3.25,3.0,2.6667,False,False,3.0,1.0,2.0,2.0
bds_P,7c9fb473473e08e1bf2da55f5e932433,P,Bất động sản,Backend Developer - Java - Dự Án Bank - 5 Năm Kinh Nghiệm,Ngân hàng,E3t,"{""E3t"": 10}",3.5,3.5,4.0,3.6667,False,False,1.0,1.0,2.0,2.0
bds_P,f8efd4f2428268672be73753c4270382,P,Bất động sản,Nhân Viên Tư Vấn Khóa Học- Tiếng Trung Giao Tiếp,Giáo dục,E1,"{""E1"": 10}",3.0,3.25,3.0,3.3333,False,False,3.0,3.0,5.0,3.0
bds_P2,51b5cfeb8670f330525e422d0c6e13c4,P2,Bất động sản,Chuyên Viên Hành Chính Nhân Sự,Lao động phổ thông,E1|E2t|E3t,"{""E1"": 1, ""E2t"": 2, ""E3t"": 1}",2.5,3.0,2.0,3.0,False,False,3.0,3.0,2.0,2.0
bds_P2,fadbf9fddd686b0aba832143a92a3355,P2,Bất động sản,Nhân Viên Chăm Sóc Khách Hàng,Chăm sóc khách hàng,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 1, ""E3"": 1, ""E2t"": 1, ""E3t"": 3}",5.0,5.25,5.0,5.0,True,True,1.0,0.0,1.0,1.0
bds_P2,124f4256f0d6a862038089b366463a3e,P2,Bất động sản,"Nhân Viên Chăm Sóc Khách Hàng Hỗ Trợ Dịch Vụ (Ca Đêm) / Customer Service - Tiếng Anh Tốt, Thu Nhập Hấp Dẫn",Chăm sóc khách hàng,E2|E3,"{""E2"": 7, ""E3"": 2}",5.5,5.5,5.0,5.0,True,True,3.0,2.0,3.0,2.0
bds_P2,76d2a8410752284eb02957c77fa75f6f,P2,Bất động sản,Quản Lý Quan Hệ Khách Hàng BĐS,Telesales,E2|E3,"{""E2"": 2, ""E3"": 4}",4.0,4.0,3.0,3.6667,False,False,2.0,2.0,2.0,2.0
